piece_id,piece_name,type
973pb1498c01,Torso SW Vest with Dark Tan Stripes and Reddish Brown Shoulder Strap Pattern / Dark Orange Arms / Reddish Brown Hands,PART
973pb1499c01,"Torso SW Vest with Two Small Buttons, Dark Brown Shoulder Strap and Double Belt Pattern / Light Bluish Gray Arms / Dark Bluish Gray Hands",PART
973pb1503c01,Torso SW V-Neck Shirt and Dark Brown High Tie Belt Pattern / Dark Blue Arms / Light Nougat Hands,PART
973pb1504c01,Torso SW Mandalorian Armor Plates Red with Holly and White Fur Collar Pattern &#40;Santa Jango Fett&#41; / Red Arms / Dark Red Hands,PART
973pb1518c01,Torso SW Female Torn Shirt Pattern &#40;Padme Amidala&#41; / White Arm Left / Light Nougat Arm Right / Light Nougat Hands,PART
973pb1523c01,Torso SW Armor Special Forces Clone Trooper Pattern / Blue Arms / Black Hands,PART
973pb1524c01,"Torso SW Layered Shirt, Dark Bluish Gray Undershirt, Reddish Brown Belt Pattern / Tan Arms / Dark Bluish Gray Hands",PART
973pb1525c01,Torso SW Armor Clone Trooper Commander Black Belt and Four Yellow Stars Pattern / Yellow Arms / Black Hands,PART
973pb1526c01,Torso SW Armor Clone Pilot Detailed Pattern / White Arms / Black Hands,PART
973pb1527c01,"Torso SW Jedi Robe, Female with Gold Markings Pattern / White Arms / Light Bluish Gray Hands",PART
973pb1528c01,Torso SW Armor Clone Trooper Lieutenant Black Belt and Four Dark Azure Stars Pattern / Dark Azure Arms / Black Hands,PART
973pb1529c01,"Torso SW Quilted Coat, Tan Bandana, Reddish Brown Arched Belt Pattern / Dark Brown Arms / White Hands",PART
973pb1530c01,Torso SW Armor Clone Trooper Captain Black Belt and Four Dark Red Stars Pattern / Dark Red Arms / Black Hands,PART
973pb1531c01,Torso SW Armor Black Belt and Dark Red Markings Pattern / Trans-Light Blue Arm Left with Lightning Bolts / White Arm Right / Light Bluish Gray Hands,PART
973pb1532c01,Torso SW Armor Sith Warrior Pattern / Dark Bluish Gray Arms / Light Bluish Gray Hands,PART
973pb1533c01,Torso SW Armor and Robe Jedi Knight Pattern / Olive Green Arms / Reddish Brown Hands,PART
973pb1534c01,"Torso SW Layered Shirt, Dark Tan Undershirt, Reddish Brown Belt and Padawan Braid Pattern / Reddish Brown Arms / Light Nougat Hands",PART
973pb1535c01,Torso SW Armor with White and Reddish Brown Belt and Dark Green Markings Pattern / Dark Brown Arms / Dark Bluish Gray Hands,PART
973pb1540c01,Torso SW Clone Pilot with Light Bluish Gray Belt and Rebreather Apparatus Pattern / Light Bluish Gray Arms / White Hands,PART
973pb1552c01,Torso SW Armor Clone Trooper with Red Shock Trooper Markings Pattern / Red Arms / Black Hands,PART
973pb1560c01,Torso SW Armor Camouflage Pattern &#40;Commander Gree&#41; / Dark Green Arms / Black Hands,PART
973pb1563c01,"Torso SW Jedi Robe, Dark Tan Undershirt Pattern &#40;Plo Koon&#41; / Reddish Brown Arms / Black Hands",PART
973pb1564c01,Torso SW Armor Clone Trooper with Dark Bluish Gray Markings Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb1565c01,Torso SW Imperial Gunner Jumpsuit Pattern / Black Arms / Black Hands,PART
973pb1584c01,"Torso SW Layered Shirt, Reddish Brown Undershirt, Reddish Brown Belt with Large Buckle Pattern / Tan Arms / Light Nougat Hands",PART
973pb1585c01,Torso SW Armor Neimoidian Warrior Pattern / Dark Brown Arms / Olive Green Hands,PART
973pb1588c01,Torso SW Rebel Pilot with Black Belt with Buckle on Back Pattern / Orange Arms / Black Hands,PART
973pb1589c01,"Torso SW Imperial Crew Uniform Jumpsuit, Thin Belt, and Small Silver Buckle Pattern / Black Arms / Light Nougat Hands",PART
973pb1589c02,"Torso SW Imperial Crew Uniform Jumpsuit, Thin Belt, and Small Silver Buckle Pattern / Black Arms / Black Hands",PART
973pb1590c01,Torso SW Armor Camouflage Kashyyyk Clone Trooper Pattern / Dark Tan Arms / Black Hands,PART
973pb1591c01,Torso SW Armor Camouflage Elite Corps Trooper Pattern / Olive Green Arms / Black Hands,PART
973pb1592c01,Torso SW Armor Clone Trooper with Orange Markings and Dirt Stains Pattern / Orange Arms / Black Hands,PART
973pb1593c01,Torso SW Armor Clone Trooper with Orange Markings and Dark Tan Diagonal Belt Pattern / White Arm Left / Orange Arm Right / Black Hands,PART
973pb1594c01,"Torso SW Armor Clone Trooper with Dark Red Center Emblem, Gray Vertical and Diagonal Belts Pattern / Dark Red Arm Left / White Arm Right / Black Hands",PART
973pb1600c01,Torso SW TC-4 Pattern / Dark Red Arms / Dark Red Hands,PART
973pb1604c01,"Torso SW Jedi Robe, Reddish Brown Belt Pattern &#40;Anakin Clone Wars&#41; / Dark Brown Arms / Black Hands",PART
973pb1627c01,Torso SW Chancellor Palpatine Robe with Silver Pattern / Dark Bluish Gray Arms / Light Nougat Hands,PART
973pb1687c01,Torso SW Wrap-Around Tunic and Utility Belt on Front and Back Pattern / White Arms / Yellow Hands,PART
973pb1688c01,Torso SW Darth Revan Armor Pattern / Black Arms / Dark Red Hands,PART
973pb1690c01,Torso SW Rebel Vest with General Insignia Pattern / Tan Arms / Light Nougat Hands,PART
973pb1691c01,Torso SW Rebel B-wing Pilot with Dark Tan Front Panel with Breathing Apparatus Pattern / Light Bluish Gray Arms / Black Hands,PART
973pb1692c01,"Torso SW C-3PO with Red and White Wires, Oil Stains and Silver Robot Limiter Pattern / Pearl Gold Arms / Pearl Gold Hands",PART
973pb1693c01,"Torso SW Jedi Robe, Dark Tan Belt and Reddish Brown Undershirt Pattern &#40;Ithorian Jedi&#41; / Medium Nougat Arms / Medium Nougat Hands",PART
973pb1694c01,Torso SW RA-7 with Peeling Paint Pattern / Dark Bluish Gray Arms / Dark Bluish Gray Hands,PART
973pb1711c01,"Torso Sand Blue Armor Breastplate, Black Lines with Blue and Red General Insignia Pattern &#40;SW General Veers&#41; / Dark Bluish Gray Arms / Black Hands",PART
973pb1712c01,"Torso SW Armor Stormtrooper, Detailed Armor Pattern without Shoulder Belts / White Arms / Black Hands",PART
973pb1713c01,"Torso Vest with Vertical Pockets, Dark Orange Undershirt and Bird Logo on Back Pattern &#40;SW Ezra Bridger&#41; / Dark Orange Arms / Light Nougat Hands",PART
973pb1714c01,Torso Female Space Jumpsuit with Orange Belt and Silver Neck Plate Pattern &#40;SW Hera Syndulla&#41; / Dark Tan Arms / Dark Brown Hands,PART
973pb1735c01,Torso SW Jawa with Dark Brown and Black Pouches and Straps Pattern / Reddish Brown Arms / Dark Brown Hands,PART
973pb1736c01,Torso SW Jawa with Dark Brown Pouches and Black and Gold Straps Pattern / Reddish Brown Arms / Dark Brown Hands,PART
973pb1737c01,"Torso SW Wrap-Around Tunic and Utility Belt with Large Pouch, Light Folds Pattern / White Arms / Light Nougat Hands",PART
973pb1738c01,"Torso SW Open Robe, Dark Tan Undershirt and Belt with Buckle and Pouch Pattern / Tan Arms / Light Nougat Hands",PART
973pb1741c01,Torso SW Armor Clone Trooper with Dark Tan Diagonal Belt Pattern &#40;Jek-14&#41; / Trans-Light Blue Arm Left with Lightning / White Arm Right / Light Bluish Gray Hands,PART
973pb1746c01,"Torso SW Armor Stormtrooper, Narrow Black Ammo Pouch and Tan Dirt Stains Pattern / White Arms / Black Hands",PART
973pb1747c01,Torso SW Shirt with Diagonal Black Belt and Dark Green Pad Pattern &#40;Kanan Jarrus&#41; / Olive Green Arm Left / Dark Green Arm Right / Black Hands,PART
973pb1750c01,Torso Santa Jacket with White Trim and SW Darth Vader Pattern / Red Arms / White Hands,PART
973pb1760c01,Torso SW Hooded Coat over Tan Jedi Robe with Undershirt and Belt Pattern &#40;SW Obi-Wan&#41; / Dark Brown Arms / Light Nougat Hands,PART
973pb1761c01,Torso SW Jacket with Silver Side Buttons Pattern &#40;Bith Musician&#41; / Black Arms / Tan Hands,PART
973pb1762c01,Torso SW Vest with Pockets and Medium Blue Shirt Pattern &#40;Greedo&#41; / Medium Azure Arms / Sand Green Hands,PART
973pb1766c01,Torso SW Sith Robe with Silver Neck Adornment Pattern &#40;Palpatine&#41; / Black Arms / Tan Hands,PART
973pb1767c01,Torso SW Jumpsuit with Dark Brown and Dark Tan Belt and Neck Plate Pattern &#40;Garazeb Zeb Orrelios&#41; / Medium Lavender Arms / Light Bluish Gray Hands,PART
973pb1784c01,Torso SW Armor Snowtrooper Commander Pattern / White Arms / White Hands,PART
973pb1785c01,"Torso SW AT-AT Driver with Sand Blue Jumpsuit, Bib with Breathing Apparatus and Pipes on Back Pattern / Sand Blue Arms / Light Bluish Gray Hands",PART
973pb1793c01,Torso SW Imperial Officer 5 &#40;Captain&#41; Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb1804c01,Torso SW Darth Vader Imperial Star Destroyer Pattern / Black Arms / Black Hands,PART
973pb1805c01,Torso SW Imperial Crew Uniform Jumpsuit with Thin Black Belt Pattern / Light Bluish Gray Arms / Light Nougat Hands,PART
973pb1810c01,"Torso SW Armor Stormtrooper, Detailed Armor Pattern without Shoulder Belts &#40;Rebels Cartoon Style&#41; / White Arms / Black Hands",PART
973pb1827c01,Torso SW Imperial Robe with Gray Creases Pattern &#40;Shadow Guard&#41; / Black Arms / Black Hands,PART
973pb1828c01,"Torso SW Armor Stormtrooper, Detailed Armor Pattern without Shoulder Belts &#40;Shadow Stormtrooper&#41; / Pearl Dark Gray Arms / Black Hands",PART
973pb1830c01,Torso SW Armor Camouflage Clone Trooper with Dark Tan Diagonal Belt Pattern / Medium Nougat Arms / Black Hands,PART
973pb1831c01,Torso SW Armor Camouflage Clone Trooper Pattern / Medium Nougat Arms / Black Hands,PART
973pb1842c01,Torso SW Female Robe with Reddish Brown Belt Buckle Pattern &#40;Asajj Ventress 75087&#41; / Light Bluish Gray Arms / White Hands,PART
973pb1843c01,"Torso SW Mandalorian Armor Plates Female Red, Silver, and Orange with Rebel Starbird Pattern &#40;Sabine Wren&#41; / Light Nougat Arms / Black Hands",PART
973pb1844c01,Torso SW Armor Clone Trooper with White Senate Commando Captain Markings with Belt with Pockets Pattern / Blue Arms / Black Hands,PART
973pb1845c01,Torso SW Armor Clone Trooper with Belt with Pockets Pattern &#40;Senate Commando&#41; / Blue Arms / Black Hands,PART
973pb2868c01,Torso SW Imperial Officer 14 &#40;Colonel&#41; Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb1847c01,"Torso SW Mandalorian Armor Plates Dark Green Pattern Dual Sided &#40;Boba Fett&#41;, Large Emblem on Chest / Sand Blue Arms Printed / Light Bluish Gray Hands",PART
973pb1848c01,Torso SW Bespin Guard Pattern Dual Sided / Blue Arms / Light Nougat Hands,PART
973pb1880c01,"Torso SW TIE Pilot, Detailed with Back Printing Pattern &#40;Rebels Cartoon Style&#41; / Black Arms / Black Hands",PART
973pb1881c01,Torso SW Imperial Officer 6 Pattern &#40;Rebels Cartoon Style&#41; / Dark Tan Arms / Black Hands,PART
973pb1882c01,Torso SW Black Armor Plates with Silver and Red Stripes Pattern &#40;Inquisitor&#41; / Dark Bluish Gray Arms / Black Hands,PART
973pb1891c01,Torso SW Gungan Vest with Gold Trim Front and Back Pattern / Nougat Arms / Dark Brown Hands,PART
973pb1891c02,Torso SW Gungan Vest with Gold Trim Front and Back Pattern / Lavender Arms / Dark Brown Hands,PART
973pb1899c01,Torso SW Imperial Agent with Armor Vest Pattern &#40;Agent Kallus&#41; / Black Arms / Black Hands,PART
973pb1900c01,Torso SW Imperial AT-DP Pilot with Light Bluish Gray Vest and Black Belt Pattern / White Arms / Light Bluish Gray Hands,PART
973pb1987c01,Torso SW T-16 Skyhopper Pilot Flight Suit with Dark Bluish Gray Harness Pattern / Dark Red Arms / Light Bluish Gray Hands,PART
973pb1988c01,Torso SW Tusken Raider with Reddish Brown Crossed Belts with Pouches and Breathing Apparatus Pattern / Tan Arms / Tan Hands,PART
973pb2009c01,Torso SW Imperial Officer 7 Pattern &#40;Admiral Yularen&#41; / White Arms / Light Nougat Hands,PART
973pb2010c01,Torso SW Mandalorian Armor Plates Detailed Pattern &#40;White Boba Fett Concept Design&#41; / White Arms / White Hands,PART
973pb2025c01,Torso SW Naboo Security Guard Leather Vest Pattern / Yellow Arms / Dark Brown Hands,PART
973pb2026c01,Torso SW Naboo Security Officer Vest over Shirt and Black Belt with Silver Buckles Pattern / Sand Blue Arms / Reddish Brown Hands,PART
973pb2028c01,Torso Female Shirt and Jacket with Dark Bluish Gray Belt Pattern &#40;SW Leia Endor&#41; / Tan Arms / Light Nougat Hands,PART
973pb2029c01,Torso Camouflage Open Jacket and Shirt Pattern &#40;SW Han Solo Endor&#41; / Dark Tan Arms / Light Nougat Hands,PART
973pb2047c01,"Torso Hooded Sweatshirt Camouflage over Sand Blue Shirt, Diagonal Belt and Pouches Pattern &#40;SW Endor Rebel Trooper&#41; / Olive Green Arms / Tan Hands",PART
973pb2048c01,"Torso SW Vest with Badge over Light Bluish Gray Shirt, Belt with Pouches Pattern &#40;Endor Rebel Trooper&#41; / Light Bluish Gray Arms / Tan Hands",PART
973pb2049c01,"Torso SW Layered Shirt, Brown Belt with Gold Buckle, Pouches on Reverse Pattern / Tan Arms / Light Nougat Hands",PART
973pb2050c01,"Torso SW Naboo Fighter Jacket Dark Red Shirt, Reddish Brown Belt, Dark Bluish Gray Harness Pattern / Medium Nougat Arms / Reddish Brown Hands",PART
973pb2110c01,"Torso SW Jedi Robe, Belt with Silver Accessories Pattern / Black Arms / Light Nougat Hand Left / Black Hand Right",PART
973pb2114c01,Torso Santa Jacket with Fur and Black and Gold Belt Pattern / Red Arms / Pearl Gold Hands,PART
973pb2115c01,"Torso SW Hoth Rebel Vest with ID Badge, Utility Belt and Tan Scarf Pattern / White Arms / Light Bluish Gray Hands",PART
973pb2118c01,"Torso SW Female Outline, Open Neck Shirt, Dark Tan Tied Robe, Dark Orange Belt Pattern / Light Bluish Gray Arms / Light Nougat Hands",PART
973pb2119c01,"Torso SW Jacket with Pockets, Zipper and Gadgets, Black Undershirt Pattern / Medium Nougat Arms / Reddish Brown Hands",PART
973pb2120c01,"Torso SW Vest with Body Armor with 4 Straps, Buckles and Utility Belt Pattern / Black Arms / Medium Nougat Hands",PART
973pb2121c01,Torso SW Open Jacket with Pockets and Gadgets and White Open Undershirt with Collar Pattern / Dark Brown Arms / Light Nougat Hands,PART
973pb2122c01,"Torso SW Shirt with Spirals, Reddish Brown Straps and Large Dark Tan Pouch Pattern / Dark Brown Arms / Black Hands",PART
973pb2123c01,Torso SW C-3PO with Red and White Wires Pattern / Dark Red Arm and Hand Left with C-3PO Droid Pattern / Pearl Gold Arm and Hand Right with C-3PO Droid Pattern,PART
973pb2123c02,Torso SW C-3PO with Red and White Wires Pattern / Pearl Gold Arms / Pearl Gold Hands,PART
973pb2124c01,Torso SW Vest with Dark Tan Camouflage over Shirt with Silver Dots Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb2128c01,"Torso SW Armor Stormtrooper Ep. 7 with Black, Gray and Silver Lines Pattern &#40;Captain Phasma&#41; / Flat Silver Arms / Dark Bluish Gray Hands",PART
973pb2129c01,"Torso SW Armor Stormtrooper Ep. 7 with Black, Gray and Dark Gray Lines Pattern / White Arms / White Hands",PART
973pb2130c01,Torso SW Armor Flametrooper Ep. 7 Pattern / White Arms / White Hands,PART
973pb2131c01,Torso SW Resistance Pilot Flight Suit with Straps and Black Hose Pattern / Dark Orange Arms / Black Hands,PART
973pb2132c01,"Torso SW Resistance Ground Crew Overalls, Work Belt and White Trapezoid Shape Pattern / Dark Bluish Gray Arms / Medium Nougat Hands",PART
973pb2134c01,Torso SW First Order Crew Member Uniform Pattern / Black Arms / Black Hands,PART
973pb2135c01,Torso SW Kylo Ren Robe Pattern / Black Arms / Black Hands,PART
973pb2137c01,Torso SW Black Shirt and Coat Pattern &#40;General Hux&#41; / Black Arms / Black Hands,PART
973pb2142c01,Torso SW First Order Officer Female Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb2145c01,Torso Female Dark Orange Crop Top and Tan Diagonal Belt Pattern &#40;SW Resistance Soldier&#41; / Tan Arms / Light Nougat Hands,PART
973pb2146c01,"Torso SW Mandarin Collar, Reddish Brown Utility Belts Pattern &#40;SW Resistance Soldier&#41; / Dark Tan Arms / Light Nougat Hands",PART
973pb2151c01,Torso SW Sith Robe with Waist Sash Pattern &#40;Darth Maul&#41; / Black Arms / Black Hands,PART
973pb2154c01,Torso SW First Order TIE Fighter Pilot Pattern / Black Arms / Black Hands,PART
973pb2155c01,Torso SW First Order Officer Male Pattern / Dark Bluish Gray Arms / Black Hands,PART
973pb2156c01,Torso SW First Order Snowtrooper Armor Pattern / White Arms / White Hands,PART
973pb2188c01,"Torso SW Quilted Coat, Tan Bandana, Reddish Brown Straight Belt Pattern / Dark Brown Arms / White Hands",PART
973pb2189c01,Torso SW Imperial Combat Driver with Light Bluish Gray Vest Belt Pattern / Dark Bluish Gray Arms / Light Bluish Gray Hands,PART
973pb2190c01,Torso SW Maz Kanata with Medium Azure Undershirt and Dark Gray Quilted Vest Pattern / Medium Azure Arms / Medium Nougat Hands,PART
2465,Brick 1 x 16,PART
973pb2202c01,"Torso SW Armor Stormtrooper, Detailed Armor without Shoulder Belts, Battle Damage with Scratches and Holes Pattern / White Arms / Black Hands",PART
973pb2203c01,"Torso SW Armor Stormtrooper, Detailed Armor with Red Marking without Shoulder Belts Pattern / Red Arms / Black Hands",PART
973pb2204c01,Torso SW Rebel Vest over Tan Shirt and Belt with Pockets Pattern / Tan Arms / Dark Brown Hands,PART
973pb2205c01,Torso SW Hooded Shirt over Light Bluish Gray Undershirt and Dark Tan Straight and Diagonal Belts with Pockets Pattern / Tan Arms / Dark Brown Hands,PART
973pb2217c01,"Torso SW Jacket with Rebel Logo, 2 Pockets and Olive Green Scarf Pattern / Dark Tan Arms / Light Nougat Hands",PART
973pb2218c01,Torso SW Vest Robe with Reddish Brown Belt and Blue Name Badge over Tan Undershirt Pattern / Tan Arms / Dark Orange Hands,PART
973pb2219c01,Torso SW Female Outline Dark Purple Vest over Sand Green Shirt with Collar with Silver Belt Buckle Pattern / Sand Green Arms / Light Nougat Hands,PART
973pb2223c01,Torso SW Armor Stormtrooper Ep. 7 with Black Ammunition and  Utility Belts Pattern / White Arms / White Hands,PART
973pb2224c01,"Torso SW Mandarin Collar, Dark Orange Utility Belts Pattern &#40;SW Resistance Trooper&#41; / Tan Arms / Dark Bluish Gray Hands",PART
973pb2225c01,Torso SW Jacket with Resistance Army Lieutenant Rank Badge and Reddish Brown Belt Pattern / Dark Tan Arms / Light Nougat Hands,PART
973pb2230c01,"Torso SW Armor Stormtrooper Ep. 7 with Black, Gray and Dark Tan Lines and Tan Dirt Stains Pattern / White Arms / White Hands",PART
973pb2244c01,"Torso SW Mandalorian Armor Plates Dark Green Pattern Dual Sided, Small Emblem on Chest &#40;Boba Fett&#41; / Sand Blue Arms / Light Bluish Gray Hands",PART
973pb2245c01,Torso Overalls Dark Blue Rumpled with Reddish Brown Belt Pattern &#40;SW Ugnaught&#41; / Dark Bluish Gray Arms / Medium Nougat Hands,PART
973pb2255c01,Torso SW First Order General Uniform Pattern / Black Arm Left with Red Stripes and Silver Dots Pattern / Black Arm Right / Black Hands,PART
973pb2348c01,"Torso SW Jacket with Pockets, Zipper and Gadgets, White Undershirt Pattern / Medium Nougat Arms / Light Nougat Hands",PART
973pb2350c01,"Torso SW Robe with Dark Bluish Gray Tunic, Necklace, Crossbelt and Belt with Gadgets Pattern / Dark Brown Arms / Light Nougat Hands",PART
973pb2352c01,Torso SW Rebel A-wing Pilot with Dark Gray Vest and Black Front Panel with Breathing Apparatus Pattern / Sand Blue Arms / Black Hands,PART
973pb2353c01,"Torso SW Jedi Robe, Belt with Silver Buckle, Black Collar Pattern &#40;Quinlan Vos&#41; / Nougat Arms / Black Hands",PART
973pb2354c01,Torso SW Darth Vader TIE Advanced Pattern / Black Arms / Black Hands,PART
