item_id,item_name,year_released,item_type,views
10192-1,Space Skulls,2008,S,0
10193-1,Medieval Market Village,2009,S,0
10194-1,Emerald Night,2009,S,0
10196-1,Grand Carousel,2009,S,0
10197-1,Fire Brigade,2009,S,0
10198-1,Tantive IV,2009,S,0
10199-1,Winter Toy Shop,2009,S,0
102-1,4.5V Motor Set,1968,S,0
102-2,Imagination Basic Set 2,1971,S,0
102-3,Super Value Set,1969,S,0
1020-1,Basic Bricks - 90 elements,1985,S,0
10200-1,Custom Car Garage,2008,S,0
10201-1,Takutanuva,2003,S,0
10202-1,Ultimate Dume Limited Edition with Exclusive Mask Of Power,2004,S,0
10202-2,Ultimate Dume,2004,S,0
10203-1,Voporak,2005,S,0
10204-1,Vezon & Kardas,2006,S,0
10205-1,Locomotive,2002,S,0
1021-1,Basic Vehicles - 78 elements,1985,S,0
10210-1,Imperial Flagship,2010,S,0
10211-1,Grand Emporium,2010,S,0
10212-1,Imperial Shuttle - UCS,2010,S,0
10213-1,Shuttle Adventure,2010,S,0
10213sup-1,Supplemental Pack for Shuttle Adventure Set 10213,2010,S,0
10214-1,Tower Bridge,2010,S,0
10215-1,Obi-Wans Jedi Starfighter - UCS,2010,S,0
10216-1,Winter Village Bakery,2010,S,0
10217-1,Diagon Alley,2011,S,0
10218-1,Pet Shop,2011,S,0
10219-1,Maersk Container Train,2011,S,0
1022-1,Mini Basic Bricks - 29 elements,1985,S,0
10220-1,Volkswagen T1 Camper Van (VW Bus),2011,S,0
10221-1,Super Star Destroyer - UCS,2011,S,0
10222-1,Winter Village Post Office,2011,S,0
10223-1,Kingdoms Joust,2012,S,0
10224-1,Town Hall,2012,S,0
10225-1,R2-D2 - UCS,2012,S,0
10226-1,Sopwith Camel,2012,S,0
10227-1,B-wing Starfighter - UCS,2012,S,0
10228-1,Haunted House,2012,S,0
10229-1,Winter Village Cottage,2012,S,0
1023-1,Giant Red Baseplate,1985,S,0
10230-1,Mini Modulars,2012,S,0
10231-1,Shuttle Expedition,2011,S,0
10232-1,Palace Cinema,2013,S,0
10234-1,Sydney Opera House,2013,S,0
10235-1,Winter Village Market,2013,S,0
10237-1,The Tower of Orthanc,2013,S,0
1024-1,Animals - 32 elements,1985,S,0
10240-1,Red Five X-wing Starfighter - UCS 2nd edition,2013,S,0
10241-1,Maersk Line Triple-E,2014,S,0
10242-1,MINI Cooper,2014,S,0
10242-2,MINI Cooper {Reissue},2016,S,0
10243-1,Parisian Restaurant,2014,S,0
10244-1,Fairground Mixer,2014,S,0
10245-1,Santas Workshop,2014,S,0
10246-1,Detectives Office,2015,S,0
10503-1,Circus Show,2013,S,0
1024601-1,Adventurers Value Pack (TRU Exclusive),2001,S,0
10247-1,Ferris Wheel,2015,S,0
10248-1,Ferrari F40,2015,S,0
10249-1,Winter Toy Shop,2015,S,0
1025-1,Figures and Furniture - 35 elements (for set 1026),1985,S,0
10188-1,Death Star - UCS,2008,S,1
10195-1,Republic Dropship with AT-OT,2009,S,2
10236-1,Ewok Village - UCS,2013,S,1
10179-1,Millennium Falcon - UCS,2007,S,2
10250-1,Year of the Snake,2013,S,0
10251-1,Brick Bank,2016,S,0
10252-1,Volkswagen Beetle VW Beetle,2016,S,0
10253-1,Big Ben,2016,S,0
10254-1,Winter Holiday Train,2016,S,0
10255-1,Assembly Square,2017,S,0
10256-1,Taj Mahal {Reissue},2017,S,0
10257-1,Carousel,2017,S,0
10258-1,London Bus,2017,S,0
10259-1,Winter Village Station,2017,S,0
1026-1,Play Boxes from 2 yrs. - 2 elements,1985,S,0
10260-1,Downtown Diner,2018,S,0
10261-1,Roller Coaster,2018,S,0
10262-1,James Bond Aston Martin DB5,2018,S,0
10263-1,Winter Village Fire Station,2018,S,0
10264-1,Corner Garage,2019,S,0
10265-1,Ford Mustang,2019,S,0
10266-1,NASA Apollo 11 Lunar Lander,2019,S,0
10267-1,Gingerbread House,2019,S,0
10268-1,Vestas Wind Turbine,2018,S,0
10269-1,Harley-Davidson Fat Boy,2019,S,0
1027-1,Vehicles - 32 elements (fits with set 1046),1985,S,0
10270-1,Bookshop,2020,S,0
10271-1,Fiat 500 {Bright Light Yellow Edition},2020,S,0
10272-1,Old Trafford - Manchester United,2020,S,0
10273-1,Haunted House,2020,S,0
10274-1,Ghostbusters ECTO-1,2020,S,0
10275-1,Elf Club House,2020,S,0
10276-1,SPQR Colosseum,2020,S,0
10277-1,Crocodile Locomotive,2020,S,0
10278-1,Police Station,2021,S,0
10279-1,Volkswagen T2 Camper Van VW Bus,2021,S,0
1028-1,6 x 12 Base Bricks,1985,S,0
10280-1,Flower Bouquet,2021,S,0
10281-1,Bonsai Tree,2021,S,0
10282-1,Adidas Originals Superstar,2021,S,0
10283-1,NASA Space Shuttle Discovery,2021,S,0
10284-1,Camp Nou - FC Barcelona,2021,S,0
10285-1,Compass Sensor for Mindstorms NXT,2011,S,0
10286-1,Color Sensor for Mindstorms NXT,2011,S,0
10287-1,Intelligent NXT Brick (Black),2009,S,0
10289-1,Bird of Paradise,2021,S,0
1029-1,Milk Delivery Truck - Tine,1999,S,0
10290-1,Pickup Truck,2021,S,0
10291-1,Queer Eye  The Fab 5 Loft,2021,S,0
10292-1,The Friends Apartments,2021,S,0
10293-1,Santas Visit,2021,S,0
10294-1,Titanic,2021,S,0
10295-1,Porsche 911,2021,S,0
10297-1,Boutique Hotel,2022,S,0
10298-1,Vespa 125,2022,S,0
10299-1,Real Madrid - Santiago Bernabu Stadium,2022,S,0
102A-1,Front-End Loader First Version with Type A Motor 12 x 4 x 4,1970,S,0
102A-2,Front-End Loader Second Version with Type B Motor 12 x 4 x 3 1/3,1970,S,0
103-1,4.5V Motor Set with Rubber Tracks,1969,S,0
103-2,Imagination Standard Set 3,1971,S,0
1030-1,TECHNIC I: Simple Machines Set,1985,S,0
10300-1,Back to the Future Time Machine,2022,S,0
10302-1,Optimus Prime,2022,S,0
10303-1,Loop Coaster,2022,S,0
10304-1,Chevrolet Camaro Z28,2022,S,0
10305-1,Lion Knights Castle,2022,S,0
10306-1,Atari 2600 Video Computer System,2022,S,0
10307-1,Eiffel tower,2022,S,0
10308-1,Holiday Main Street,2022,S,0
10309-1,Succulents,2022,S,0
1031-1,Building Cards - 1030,1983,S,0
10311-1,Orchid,2022,S,0
1032-1,TECHNIC II Set 4.5v,1985,S,0
1033-1,Building Cards for Set 1032,1985,S,0
1034-1,4.5V Technic Resource Set,1985,S,0
104-1,Replacement 4.5V Motor,1970,S,0
104-2,Imagination Deluxe Set 4,1971,S,0
1040-1,Farm - 76 elements and a picture book (1991 version),1991,S,0
1040-2,Farm - 76 elements and a picture book (1986 version),1986,S,0
1040-3,Universal Building Set - Nursery School Through Kindergarten Universal Set for boys and girls from 1 1/2 years,1976,S,0
10401-1,Rainbow Fun,2018,S,0
10402-1,Fun Future,2018,S,0
10403-1,World Fun,2018,S,0
10404-1,Oceans Bottom,2018,S,0
10405-1,Mission to Mars,2018,S,0
1041-1,Harbor - 70 elements,1986,S,0
1041-2,Universal Building Set Universal Set for boys and girls from 1 1/2 years,1980,S,0
1042-1,Community People,1986,S,0
1042-2,Universal Set for boys and girls from 1 1/2 years,1976,S,0
1043-1,Farm Animals and Fences,1986,S,0
1044-1,Community Vehicles,1986,S,0
1045-1,Industrial Elements,1986,S,0
10961-1,Airplane & Airport,2021,S,0
1045-2,Educational LEGO Building Set Universal Set for boys and girls from 3 years,1976,S,0
1046-1,Train Set,1985,S,0
1047-1,Extra Track,1986,S,0
1048-1,Bridge and Crossing Tracks,1986,S,0
1049-1,Ships - 247 elements and 1 poster,1985,S,0
10497-1,Galaxy Explorer,2022,S,0
105-1,Canada Post Truck,1984,S,0
105-2,Building Set,1973,S,0
105-3,Imagination Master Set 5,1971,S,0
105-4,Pre-School Beginners Set,1964,S,0
1050-1,Basic Pack,1986,S,0
1050-2,Universal Set for boys and girls from 6 years,1976,S,0
10500-1,Horse Stable,2013,S,0
10501-1,Zoo Friends,2013,S,0
10504-1,My First Circus,2013,S,0
10505-1,Play House,2013,S,0
10506-1,Train Accessory Set,2013,S,0
10507-1,My First Train Set,2013,S,0
10508-1,Deluxe Train Set,2013,S,0
10509-1,Dusty and Chug,2013,S,0
4571-1,Spiky,2001,S,0
1051-1,Basic Pack,1981,S,0
10510-1,Ripslingers Air Race,2013,S,0
10511-1,"""Skippers"" Flight School",2013,S,0
10512-1,Jakes Treasure Hunt,2013,S,0
10513-1,Never Land Hideout,2013,S,0
10514-1,Jakes Pirate Ship Bucky,2013,S,0
10515-1,Ariels Undersea Castle,2013,S,0
10516-1,Ariels Magical Boat Ride,2013,S,0
10517-1,My First Garden,2013,S,0
10518-1,My First Construction Site,2013,S,0
10519-1,Garbage Truck,2013,S,0
1052-1,{Spare Elements},1981,S,0
10520-1,Big Front Loader,2013,S,0
10521-1,Baby Calf,2014,S,0
10522-1,Farm Animals,2014,S,0
10524-1,Farm Tractor,2014,S,0
10525-1,Big Farm,2014,S,0
10526-1,Peter Pans Visit,2014,S,0
10527-1,Ambulance,2014,S,0
10528-1,School Bus,2014,S,0
10529-1,Truck,2014,S,0
1053-1,Community Buildings LEGO Basic School Set,1984,S,0
10531-1,Mickey and Friends,2012,S,0
10532-1,My First Police Set,2014,S,0
10538-1,Fire and Rescue Team,2014,S,0
10539-1,Beach Racing,2014,S,0
1054-1,Stena Line Ferry,1999,S,0
10542-1,Sleeping Beautys Fairy Tale,2014,S,0
10543-1,Superman Rescue,2014,S,0
10544-1,The Joker Challenge,2014,S,0
10545-1,Batcave Adventure,2014,S,0
10546-1,My First Shop,2014,S,0
1055-1,Mini Basic Pack - 134 elements (for 2 students),1983,S,0
10550-1,Circus Transport,2013,S,0
10552-1,Creative Cars,2013,S,0
10553-1,Toddler Build and Play Cubes,2013,S,0
10554-1,Toddler Build and Pull Along,2013,S,0
10555-1,Creative Bucket,2013,S,0
10556-1,Creative Chest,2013,S,0
10557-1,Giant Tower,2013,S,0
10558-1,Number Train,2013,S,0
10559-1,A Fairy Tale,2013,S,0
1056-1,Basic School Pack - 773 elements with teachers manual,1985,S,0
10560-1,Peekaboo Jungle,2013,S,0
10561-1,Toddler Starter Building Set,2013,S,0
10565-1,Creative Suitcase,2014,S,0
10566-1,Creative Picnic,2014,S,0
10567-1,Toddler Build and Boat Fun,2014,S,0
10568-1,Knight Tournament,2014,S,0
10569-1,Treasure Attack,2014,S,0
10570-1,All-in-One-Gift-Set,2014,S,0
10571-1,All-in-One-Pink-Box-of-Fun,2014,S,0
10572-1,All-in-One-Box-of-Fun,2014,S,0
10573-1,Creative Animals,2014,S,0
10574-1,Creative Ice Cream,2014,S,0
10575-1,Creative Building Cube,2014,S,0
10576-1,Zoo Care,2014,S,0
10577-1,Big Royal Castle,2014,S,0
10579-1,Read and Build Clubhouse Caf {Cafe},2014,S,0
10580-1,Deluxe Box of fun,2014,S,0
10582-1,Forest: Animals,2015,S,0
10583-1,Forest: Fishing Trip,2015,S,0
10584-1,Forest: Park,2015,S,0
10585-1,Mom and Baby,2015,S,0
10586-1,Ice Cream Truck,2015,S,0
10587-1,Caf {Cafe},2015,S,0
10589-1,Rally Car,2015,S,0
10590-1,Airport,2015,S,0
10591-1,Fire Boat,2015,S,0
10592-1,Fire Truck,2015,S,0
10593-1,Fire Station,2015,S,0
10594-1,Sofia the First Royal Stable,2015,S,0
10595-1,Sofia the First Royal Castle,2015,S,0
10596-1,Disney Princess Collection,2015,S,0
10597-1,Mickey & Minnie Birthday Parade,2015,S,0
10599-1,Batman Adventure,2015,S,0
106-1,UNICEF Van,1985,S,0
1060-1,Road Plates and Signs,1981,S,0
10600-1,Classic Race,2015,S,0
10602-1,Camping Adventure,2015,S,0
10603-1,My First Bus,2015,S,0
10604-1,Treasure Island,2015,S,0
10605-1,Rosie The Ambulance,2015,S,0
10606-1,Backyard Clinic,2015,S,0
10607-1,Spider-Man Web-Bike Workshop,2015,S,0
10608-1,Spider-Man Spider Truck Adventure,2015,S,0
1061-1,Single Disk Pack polybag,2000,S,0
10615-1,My First Tractor,2015,S,0
10616-1,My First Playhouse,2015,S,0
10617-1,My First Farm,2015,S,0
10618-1,Creative Building Box,2015,S,0
1062-1,{Town Vehicles},1980,S,0
10622-1,Large Creative Box,2015,S,0
10623-1,Basic Bricks  Large,2015,S,0
1063-1,Community Workers,1985,S,0
1064-1,Dacta Buildings,1981,S,0
1065-1,House Accessories - 182 elements,1985,S,0
10654-1,Classic XL Creative Brick Box,2016,S,0
10655-1,LEGO Monster Trucks,2013,S,0
10656-1,My First LEGO Princess,2013,S,0
10657-1,My First LEGO Set,2013,S,0
10659-1,LEGO Blue Suitcase,2013,S,0
10659-2,Vehicle Suitcase,2014,S,0
1066-1,36 Little People + Accessories,1982,S,0
10660-1,LEGO Pink Suitcase,2013,S,0
10661-1,My First LEGO Fire Station,2013,S,0
10662-1,LEGO Creative Bucket,2013,S,0
10663-1,LEGO Creative Chest,2013,S,0
10664-1,Creative Tower,2013,S,0
10665-1,Spider-Man: Spider-Car Pursuit,2014,S,0
10667-1,Construction,2014,S,0
10668-1,Princess Play Castle,2014,S,0
10669-1,Turtle Lair,2014,S,0
1067-1,Community Vehicles,1985,S,0
10671-1,Fire Emergency,2014,S,0
10672-1,Batman: Defend the Batcave,2014,S,0
10673-1,Race Car Rally,2014,S,0
10674-1,Pony Farm,2014,S,0
10675-1,Police - The Big Escape,2014,S,0
10676-1,Knights Castle,2014,S,0
10677-1,Beach Trip,2015,S,0
10679-1,Pirate Treasure Hunt,2015,S,0
1068-1,Air Patrol,1999,S,0
10680-1,Garbage Truck,2015,S,0
10681-1,Creative Building Cube,2014,S,0
10682-1,LEGO Creative Suitcase,2014,S,0
10683-1,Road Work Truck,2015,S,0
10684-1,Supermarket Suitcase,2015,S,0
10685-1,Fire Suitcase,2015,S,0
10686-1,Family House,2015,S,0
10687-1,Spider-Man Hideout,2015,S,0
1069-1,Speedboat,1999,S,0
10692-1,Creative Bricks,2015,S,0
10693-1,Creative Supplement,2015,S,0
10694-1,Creative Supplement Bright,2015,S,0
10695-1,Creative Building Box,2015,S,0
10696-1,Medium Creative Brick Box,2015,S,0
10697-1,Large Creative Box,2015,S,0
10698-1,Large Creative Brick Box,2015,S,0
10699-1,Sand Baseplate,2015,S,0
107-1,4.5V Motor Set Universal Motor Set/Complete Motor Set,1976,S,0
107-2,Canada Post Mail Truck,1985,S,0
107-3,4.5V Reversible Power Unit (Motor),1968,S,0
1070-1,Stunt Flyer,1999,S,0
10700-1,Green Baseplate {Plate Included is Bright Green},2015,S,0
10701-1,Gray Baseplate,2015,S,0
10702-1,Creative Building Set,2016,S,0
10703-1,Creative Builder Box,2017,S,0
10704-1,Creative Box,2017,S,0
10705-1,Creative Building Basket,2016,S,0
10706-1,Blue Creativity Box,2017,S,0
10707-1,Red Creativity Box,2017,S,0
10708-1,Green Creativity Box,2017,S,0
10709-1,Orange Creativity Box,2017,S,0
1071-1,Supplementary Set - Bricks 2 x 2 and 2 x 4 - 56 elements,1976,S,0
10712-1,Bricks and Gears,2018,S,0
10713-1,Creative Suitcase,2018,S,0
10714-1,Blue Baseplate,2018,S,0
10715-1,Bricks on a Roll,2018,S,0
10715-2,Bricks on a Roll Walmart Limited Editon,2018,S,0
10717-1,Bricks Bricks Bricks,2018,S,0
1072-1,Supplementary LEGO Set,1976,S,0
10720-1,Police Helicopter Chase,2016,S,0
10721-1,Iron Man vs. Loki,2016,S,0
10722-1,Snake Showdown,2016,S,0
10723-1,Ariels Dolphin Carriage,2016,S,0
10724-1,Batman & Superman vs. Lex Luthor,2016,S,0
10725-1,Lost Temple,2016,S,0
10726-1,Stephanies Horse Carriage,2016,S,0
10727-1,Emmas Ice Cream Truck,2016,S,0
10728-1,Mias Vet Clinic,2016,S,0
10731-1,Cruz Ramirez Race Simulator,2017,S,0
10732-1,Guido and Luigis Pit Stop,2017,S,0
10733-1,Maters Junkyard,2017,S,0
10734-1,Demolition Site,2017,S,0
10735-1,Police Truck Chase,2017,S,0
10736-1,Anna & Elsas Frozen Playground,2017,S,0
10737-1,Batman vs. Mr. Freeze,2017,S,0
10738-1,Snow Whites Forest Cottage,2017,S,0
10739-1,Shark Attack,2017,S,0
1074-1,House Accessories Supplementary Set,1979,S,0
10740-1,Fire Patrol Suitcase,2017,S,0
10742-1,Willys Butte Speed Training,2017,S,0
10743-1,Smokeys Garage,2017,S,0
10744-1,Thunder Hollow Crazy 8 Race,2017,S,0
10745-1,Florida 500 Final Race,2017,S,0
10746-1,Mias Farm Suitcase,2017,S,0
10747-1,Andrea & Stephanies Beach Holiday,2017,S,0
10748-1,Emmas Pet Party,2018,S,0
10749-1,Mias Organic Food Market,2018,S,0
1075-1,Supplementary Set People/figures,1976,S,0
10750-1,Road Repair Truck,2018,S,0
10751-1,Mountain Police Chase,2018,S,0
10753-1,The Joker Batcave Attack,2018,S,0
10754-1,Spider-Man vs. Scorpion Street Showdown,2018,S,0
10755-1,Zanes Ninja Boat Pursuit,2018,S,0
10756-1,Pteranodon Escape,2018,S,0
10757-1,Raptor Rescue Truck,2018,S,0
10758-1,T. rex Breakout,2018,S,0
1124-1,Digger Bucket,1977,S,0
10759-1,Elastigirls Rooftop Pursuit,2018,S,0
1076-1,Advent Calendar 1999,1999,S,0
1076-2,Car and Truck Supplementary Set for 1045,1976,S,0
1076.1-10,Advent Calendar 1999 Day  9 - Fire Engine,1999,S,0
1076.1-11,Advent Calendar 1999 Day 10 - Santa Minifigure,1999,S,0
1076.1-12,Advent Calendar 1999 Day 11 - Dog,1999,S,0
1076.1-13,Advent Calendar 1999 Day 12 - Hippo,1999,S,0
1076.1-14,Advent Calendar 1999 Day 13 - Hovercraft,1999,S,0
1076.1-15,Advent Calendar 1999 Day 14 - Penguin,1999,S,0
1076.1-16,Advent Calendar 1999 Day 15 - Elf,1999,S,0
1076.1-17,Advent Calendar 1999 Day 16 - Seaplane,1999,S,0
1076.1-18,Advent Calendar 1999 Day 17 - Gentleman,1999,S,0
1076.1-19,Advent Calendar 1999 Day 18 - Elephant,1999,S,0
1076.1-2,Advent Calendar 1999 Day  1 - Plane,1999,S,0
1076.1-20,Advent Calendar 1999 Day 19 - Sea Plane,1999,S,0
1076.1-21,Advent Calendar 1999 Day 20 - Cow,1999,S,0
1076.1-22,Advent Calendar 1999 Day 21 - Police Car,1999,S,0
1076.1-23,Advent Calendar 1999 Day 22 - Dog with Red Hat,1999,S,0
1076.1-24,Advent Calendar 1999 Day 23 - Police Helicopter,1999,S,0
njo581,Kozu - Legacy,2020,M,0
1076.1-25,Advent Calendar 1999 Day 24 - Santa,1999,S,0
1076.1-3,Advent Calendar 1999 Day  2 - Snowman,1999,S,0
1076.1-4,Advent Calendar 1999 Day  3 - Speedboat,1999,S,0
1076.1-5,Advent Calendar 1999 Day  4 - Girl,1999,S,0
1076.1-6,Advent Calendar 1999 Day  5 - Sailboat,1999,S,0
1076.1-7,Advent Calendar 1999 Day  6 - Reindeer,1999,S,0
1076.1-8,Advent Calendar 1999 Day  7 - Plane,1999,S,0
1076.1-9,Advent Calendar 1999 Day  8 - Girl,1999,S,0
10760-1,Underminer Bank Heist,2018,S,0
10761-1,The Great Home Escape,2018,S,0
10762-1,Belles Story Time,2018,S,0
10763-1,Stephanies Lakeside House,2018,S,0
10764-1,City Central Airport,2018,S,0
10765-1,Ariels Underwater Concert,2018,S,0
10766-1,Woody & RC,2019,S,0
10767-1,Duke Cabooms Stunt Show,2019,S,0
10768-1,Buzz and Bo Peeps Playground Adventure,2019,S,0
10769-1,Toy Story 4 RV Vacation,2019,S,0
1077-1,Supplementary Set for 1050,1976,S,0
10770-1,Buzz & Woodys Carnival Mania!,2019,S,0
10771-1,Carnival Thrill Coaster,2019,S,0
10772-1,Mickey Mouses Propeller Plane,2021,S,0
10773-1,Minnie Mouses Ice Cream Shop,2021,S,0
10774-1,Mickey Mouse & Minnie Mouses Space Rocket,2021,S,0
10775-1,Mickey Mouse & Donald Ducks Farm,2021,S,0
10776-1,Mickey & Friends Fire Truck & Station,2021,S,0
10777-1,Mickey and Minnies Camping Trip,2022,S,0
10778-1,"Mickey, Minnie and Goofys Fairground Fun",2022,S,0
1078-1,"Animal Mosaic Puzzle - 72 elements, 4 Domestic Animals",1987,S,0
10780-1,Mickey and Friends Castle Defenders,2022,S,0
10781-1,Spider-Mans Techno Trike,2022,S,0
10782-1,Hulk vs. Rhino Truck Showdown,2022,S,0
10783-1,Spider-Man at Doc Ocks Lab,2022,S,0
10784-1,Spider-Man Webquarters Hangout,2022,S,0
1079-1,"Animal Mosaic Puzzle - 72 elements, 4 Wild Animals",1987,S,0
108-1,Battery Box,1976,S,0
10801-1,Baby Animals,2016,S,0
10802-1,Savanna,2016,S,0
10803-1,Arctic,2016,S,0
10804-1,Jungle,2016,S,0
10805-1,Around the World,2016,S,0
10806-1,Horses,2016,S,0
10807-1,Horse Trailer,2016,S,0
10808-1,Little Plane,2016,S,0
10809-1,Police Patrol,2016,S,0
1081-1,Baseplates and Beams,1900,S,0
10810-1,Push Train,2016,S,0
10818-1,My First Truck,2016,S,0
10819-1,My First Garden,2016,S,0
1082-1,Roof Bricks,1982,S,0
10820-1,Creative Building Basket,2016,S,0
10822-1,Sofias Magical Carriage,2016,S,0
10823-1,Batwing Adventure,2017,S,0
10824-1,Miles Space Adventures,2016,S,0
10825-1,Miles Exo-Flex Suit,2016,S,0
10826-1,Miles Stellosphere Hanger,2016,S,0
10827-1,Mickey & Friends Beach House,2016,S,0
10828-1,Doc McStuffins Pet Vet Care Docs Pet Vet Care,2016,S,0
10829-1,Mickeys Workshop,2016,S,0
1083-1,Supplementary Pack,1986,S,0
1083-2,50 x 50 LEGO Gray Baseplate,1976,S,0
10830-1,Minnies Caf {Cafe},2016,S,0
10831-1,My First Caterpillar,2016,S,0
10832-1,Birthday Picnic,2017,S,0
10833-1,Preschool,2017,S,0
10834-1,Pizzeria,2017,S,0
10835-1,Family House,2017,S,0
10836-1,Town Square,2017,S,0
10837-1,Santas Winter Holiday,2017,S,0
10838-1,Family Pets,2017,S,0
1084-1,{Spare Elements - Structures},1984,S,0
10840-1,Big Fair,2017,S,0
10841-1,Fun Family Fair,2017,S,0
10842-1,Batcave Challenge,2017,S,0
10843-1,Mickey Racer,2017,S,0
10844-1,Minnie Mouse Bow-tique,2017,S,0
10845-1,My First Carousel,2017,S,0
10846-1,Flos Caf {Cafe},2017,S,0
10847-1,Number Train,2017,S,0
10848-1,My First Bricks,2017,S,0
10849-1,My First Plane,2017,S,0
1085-1,Large Baseplate 48 x 48,1985,S,0
10850-1,My First Cakes,2017,S,0
10851-1,My First Bus,2017,S,0
10852-1,My First Bird,2017,S,0
10853-1,Creative Builder Box,2017,S,0
10854-1,Creative Box,2017,S,0
1289-1,Catapult,2000,S,0
10855-1,Cinderellas Magical Castle,2017,S,0
10856-1,Maters Shed,2017,S,0
10857-1,Piston Cup Race,2017,S,0
10858-1,My First Puzzle Pets,2018,S,0
10859-1,My First Ladybug,2018,S,0
1086-1,Bulk Bucket,2000,S,0
10860-1,My First Race Car,2018,S,0
10861-1,My First Emotions,2018,S,0
10862-1,My First Celebration,2018,S,0
10863-1,My First Animal Brick Box,2018,S,0
10864-1,Large Playground Brick Box,2018,S,0
10865-1,Fun Creations,2018,S,0
10867-1,Farmers Market,2018,S,0
10868-1,Farm Pony Stable,2018,S,0
10869-1,Farm Adventures,2018,S,0
1087-1,6 Lego Baseplates 8 x 16 Green,1985,S,0
10870-1,Farm Animals,2018,S,0
10871-1,Airport,2018,S,0
10872-1,Train Bridge and Tracks,2018,S,0
10873-1,Minnies Birthday Party,2018,S,0
10874-1,Steam Train,2018,S,0
10875-1,Cargo Train,2018,S,0
10876-1,Spider-Man & Hulk Adventures,2018,S,0
10877-1,Belles Tea Party,2018,S,0
10878-1,Rapunzels Tower,2018,S,0
10879-1,Gentle Giants Petting Zoo,2018,S,0
1088-1,Road Burner,1999,S,0
10880-1,T. rex Tower,2018,S,0
10881-1,Mickeys Boat,2018,S,0
10882-1,Train Tracks,2018,S,0
10883-1,My First Tow Truck,2019,S,0
10884-1,My First Balancing Animals,2019,S,0
10885-1,My First Fun Puzzle,2019,S,0
10886-1,My First Car Creations,2019,S,0
10887-1,Creative Fun,2019,S,0
10889-1,Mickeys Vacation House,2019,S,0
1089-1,Basic Figures,1985,S,0
10893-1,Spider-Man vs. Electro,2019,S,0
10894-1,Toy Story Train,2019,S,0
10895-1,Emmet and Lucys Visitors from the DUPLO Planet,2019,S,0
10897-1,My First Minnie Build,2019,S,0
10898-1,My First Mickey Build,2019,S,0
10899-1,Frozen Ice Castle,2019,S,0
1090-1,Technic Control I,1986,S,0
10900-1,Police Bike,2019,S,0
10901-1,Fire Truck,2019,S,0
10902-1,Police Station,2019,S,0
10903-1,Fire Station,2019,S,0
10904-1,Baby Animals,2019,S,0
10906-1,Tropical Island,2019,S,0
10907-1,World Animals,2019,S,0
10908-1,Plane,2019,S,0
10909-1,Heart Box,2020,S,0
1091-1,Supplementary Set - LEGO Educational Storage Cloth,1976,S,0
10910-1,Submarine Adventure,2019,S,0
10913-1,Brick Box,2020,S,0
10914-1,Deluxe Brick Box,2020,S,0
10915-1,Alphabet Truck,2020,S,0
10917-1,Fire Truck,2020,S,0
10918-1,Tow Truck,2020,S,0
10919-1,Batcave,2020,S,0
10920-1,Elsa and Olafs Tea Party,2020,S,0
10921-1,Super Heroes Lab,2020,S,0
10922-1,Ariels Undersea Castle,2020,S,0
10924-1,Lightning McQueens Race Day,2020,S,0
10925-1,Playroom,2020,S,0
10926-1,Bedroom,2020,S,0
10927-1,Pizza Stand,2020,S,0
10928-1,Bakery,2020,S,0
10929-1,Modular Playhouse,2020,S,0
10930-1,Bulldozer,2020,S,0
10931-1,Truck & Tracked Excavator,2020,S,0
10932-1,Wrecking Ball Demolition,2020,S,0
10933-1,Tower Crane & Construction,2020,S,0
10934-1,Creative Animals,2020,S,0
10937-1,Arkham Asylum Breakout,2012,S,0
10938-1,Dinosaur Nursery,2022,S,0
10939-1,T. rex and Triceratops Dinosaur Breakout,2021,S,0
1094-1,Johnny Thunder,1999,S,0
10940-1,Spider-Man Headquarters,2021,S,0
10941-1,Mickey & Minnie Birthday Train,2021,S,0
10942-1,Minnies House and Caf {Cafe},2021,S,0
10943-1,Happy Childhood Moments,2021,S,0
10944-1,Space Shuttle Mission,2021,S,0
10945-1,Garbage Truck and Recycling,2021,S,0
10946-1,Family Camping Van Adventure,2021,S,0
10947-1,Race Cars,2021,S,0
10948-1,Parking Garage and Car Wash,2021,S,0
10949-1,Farm Animal Care,2021,S,0
